"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.04992,-34.9547,-78.08,-96.85,-85.3423809523809,-101.535,-99.18,-87.03,-80.6172222222222,-99.9346666666667,-97.705,3,5,3,8828
-8.04655,-34.94511,-89.2671428571429,-87.4121714285714,-92.2535714285714,-91.4,-90.9375,-78.0426587301587,-87.0581666666667,-80.0905,-96.92,4,3,7,9580
-8.0501,-34.95477,-88.7,-98.2553571428572,-85.3985714285714,-101.56,-98.46625,-90.6569047619048,-80.6172222222222,-98.08,-91.27,3,5,3,8788
-8.04755,-34.95065,-76.51,-79.6985714285714,-83.95,-84.82,-92.5125,-92.8828571428571,-87.2983333333333,-98.098,-94.4075,2,4,5,9434
-8.04971,-34.95464,-80.2464285714286,-98.0107142857143,-81.3666666666667,-99.55,-97.245,-93.0671428571429,-71,-99.9346666666667,-95.8475,3,5,3,8876
-8.04789,-34.95067,-84.26,-81.9757142857143,-80.82,-91.58,-92.5125,-88.9157142857143,-86.005,-98.012,-94.4075,2,4,5,9395
-8.05095,-34.95978,-90.33,-95.0071428571429,-78.26,-99.26,-91.1775,-90.2328571428572,-90.1316666666667,-102.204,-88.02,5,7,2,8578
-8.05207,-34.95686,-88.1528571428571,-97.5871428571429,-94.29,-98.54,-101.01,-93.4214285714286,-67.8783333333333,-95.63,-87.1,5,6,2,8089
-8.05433,-34.95655,-92.8761904761905,-98.4328571428571,-89.9028571428571,-103.375833333333,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7545
-8.05202,-34.95982,-86.2257142857143,-97.0442857142857,-89.14,-98.85,-98.2575,-93.2846428571429,-88.77,-98.544,-85.77,5,7,2,8109
-8.05056,-34.9534,-83.7,-94.2814285714286,-80.01,-95.78,-95.135,-93.2114285714286,-91.8233333333333,-96.142,-98.18,3,4,3,8662
-8.05573,-34.95062,-90.7714285714286,-92.2114285714286,-91.6666666666667,-87.78,-83.575,-83.4385714285714,-90.9416666666667,-89.82,-96.3725,6,3,3,6967
-8.05193,-34.94772,-91.6371428571429,-94.94,-90.7971428571429,-53.52,-75.23,-81.3485714285714,-93.95,-98.048,-97.6,4,2,5,8187
-8.04648,-34.94576,-89.2671428571429,-90.6728571428572,-87.9,-89.78,-90.9375,-87.6064285714286,-86.3498333333333,-83.904,-96.92,3,3,7,9587
-8.04856,-34.95856,-97.1,-92.3842857142857,-85.6071428571429,-96.4233333333333,-93.985,-95.1042857142857,-83.1183333333333,-106.544,-91.08,4,7,3,9168
-8.0571,-34.95426,-93.03,-96.6185714285714,-89.7857142857143,-98.7883333333333,-89.5,-92.6014285714286,-96.7,-72.43,-96.42,7,5,2,6755
-8.05674,-34.95541,-94.4185714285714,-99.0457142857143,-93.9542857142857,-99.0533333333333,-91.8025,-90.8414285714286,-83.745,-63.69,-90.22,6,5,1,6769
-8.04704,-34.95059,-90.52,-81.1185714285714,-95.33,-93.945,-93.6175,-91.0142857142857,-84.81,-99.034,-94.4075,2,4,5,9517
-8.05558,-34.9545,-91.0242857142857,-96.2,-93.52,-95.2383333333333,-90.945,-90.6785714285714,-74.895,-71.052,-97.02,6,5,2,7060
-8.0542,-34.9595,-83.9057142857143,-99.6357142857143,-84.0885714285714,-98.22,-100.225,-88.2328571428571,-77.0666666666667,-89.444,-58.21,6,7,1,7573
-8.0551,-34.95312,-97.97,-94.5757142857143,-93.52,-94.4,-97.54,-88.4042857142857,-81.0433333333333,-80.13,-97.5125,6,4,2,7378
-8.05636,-34.95069,-91.2185714285714,-95.98,-94.59,-89.59,-84.355,-83.3814285714286,-91.6233333333333,-90.598,-95.73,6,3,3,6830
-8.05198,-34.9469,-88.3285714285714,-89.6885714285714,-90.1371428571429,-51.97,-77.2275,-82.4057142857143,-92.955,-94.502,-97.6,5,1,5,8148
-8.05427,-34.95411,-89.2942857142857,-96.6671428571429,-90.6671428571429,-95.6,-89.27,-90.1871428571428,-97.65,-84.132,-96.55,5,4,2,7560
-8.0542,-34.94651,-68.48,-84.6021428571429,-79.54,-61.29,-59.17,-78.2714285714286,-91.6483333333333,-88.616,-97.255,6,1,5,7576
-8.05215,-34.95981,-80.64,-97.33,-88.0357142857143,-98.85,-98.2575,-93.2846428571429,-87.45,-98.544,-70.46,6,7,2,8044
-8.05557,-34.95469,-92.6928571428572,-97.355,-95.0885714285714,-94.6533333333333,-93.03,-90.6785714285714,-74.105,-69.134,-94.22,6,5,2,7073
-8.05681,-34.95521,-93.2271428571429,-99.0514285714286,-94.1414285714286,-98.32,-91.8025,-93.84,-87.04,-65.704,-88.6,7,5,1,6766
-8.04811,-34.94734,-97.6557142857143,-90.6528571428571,-103.97,-97.46,-96.9,-101.192857142857,-105.435,-101.744,-96.92,3,3,6,9347
-8.05557,-34.95487,-94.6514285714286,-97.1028571428571,-100.43,-98.03,-93.81,-91.4671428571429,-77.9516666666667,-69.338,-96.6,6,5,1,7069
-8.05066,-34.9597,-89.5685714285714,-95.1142857142857,-89.33,-98.18,-93.9625,-92.08,-89.1316666666667,-102.688,-83.58,5,7,2,8631
-8.05286,-34.95561,-86.64,-96.3728571428572,-89.01,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-88.466,-83.08,5,5,2,7822
-8.05547,-34.95625,-88.03,-98.5685714285714,-90.1217857142857,-96.4316666666667,-93.13,-93.8814285714286,-85.595,-74.08,-88.8975,6,6,1,7154
-8.04813,-34.94727,-95.46,-101.43,-97.0371428571429,-89.89,-99.9375,-100.56,-103.4,-101.744,-96.92,3,3,6,9341
-8.05284,-34.95558,-89.33,-96.3728571428572,-91.64,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-89,-86.77,5,5,2,7838
-8.05178,-34.94878,-88.36,-90.9,-90.0514285714286,-78.27,-89.575,-82.86,-91.5933333333333,-91.88,-97.6,4,2,5,8282
-8.0488,-34.95769,-84.0314285714286,-93.1114285714286,-72.89,-98.0933333333333,-100.31,-94.7257142857143,-87.7066666666667,-102.228666666667,-87.71,4,6,3,9087
-8.05596,-34.95064,-91.2185714285714,-91.7185714285714,-91.9266666666666,-85.84,-78.46,-81.9542857142857,-92.0233333333333,-92.228,-96.3725,6,3,3,6908
-8.04829,-34.94693,-101.145714285714,-90.8590476190476,-97.8364285714286,-85.7,-100.51,-102.51,-96.5633333333333,-101.744,-96.56,3,2,6,9289
-8.04783,-34.95067,-80.14,-79.3314285714286,-86.83,-95.33,-92.5125,-90.5414285714286,-86.005,-98.012,-94.4075,2,4,5,9403
-8.05661,-34.95524,-95.2757142857143,-99.0514285714286,-93.9542857142857,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-87.7225,6,5,1,6779
-8.04859,-34.94696,-97.9657142857143,-87.5519047619048,-99.2121428571429,-81,-99.54,-96.6858928571429,-95.915,-101.01,-96.56,3,2,6,9155
-8.05062,-34.946,-90.46,-88.7242857142857,-93.78,-76.14,-82.195,-85.7485714285714,-89.265,-96.776,-98.9125,4,1,6,8644
-8.0473,-34.94757,-98.0257142857143,-85.9771428571429,-97.0857142857143,-96.65,-98.8375,-98.4028571428571,-93.37,-100.78,-94.4075,3,3,6,9474
-8.04857,-34.95086,-86.8560204081633,-89.71,-89.58,-80.51,-90.8225,-87.4161904761905,-89.18,-98.012,-96.7925,2,4,5,9165
-8.05515,-34.9533,-95.67,-95.5728571428572,-92.05,-96.79,-88.7725,-91.3485714285714,-83.0116666666667,-78.13,-95.8,6,4,2,7352
-8.05288,-34.95974,-90.0471428571429,-98.2457142857143,-89.9257142857143,-100.931666666667,-98.2575,-90.9114285714286,-74.2,-93.052,-67.16,6,7,1,7817
-8.05563,-34.9539,-98.54,-96.1742857142857,-97.84,-98.9783333333333,-94.97,-94.8442857142857,-77.5566666666667,-72.242,-88.28,6,5,2,7018
-8.05144,-34.95515,-83.8671428571429,-99.2514285714286,-87.65,-95.29,-92.5975,-91.0714285714286,-70.6783333333333,-93.38,-96.3325,4,5,2,8426
-8.05255,-34.94663,-91.07,-89.8985714285714,-89.3342857142857,-63.54,-81.67,-84.4128571428571,-90.6333333333333,-94.85,-97.255,5,1,5,7900
-8.05552,-34.95552,-94.5971428571429,-97.3871428571429,-95.7714285714286,-98.165,-87.0725,-93.0728571428571,-73.0316666666667,-71.07,-91.79,6,5,1,7113
-8.05033,-34.95048,-98.41,-94.5428571428572,-95.4642857142857,-86.51,-92.52,-94.64,-93.315,-95.348,-98.7325,3,3,4,8751
-8.05159,-34.94988,-91.5928571428572,-92.5071428571429,-92.2,-71.88,-87.0875,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,4,3,4,8371
-8.05065,-34.95055,-94.38,-95.2414285714286,-93.27,-91.83,-93.7925,-93.9,-90.81,-94.976,-96.5925,3,3,4,8634
-8.04817,-34.94705,-101.092857142857,-96.9,-98.5592857142857,-85.45,-100.4725,-99.4857142857143,-101.268333333333,-101.744,-96.92,3,2,6,9322
-8.05438,-34.95639,-92.8761904761905,-98.7371428571429,-89.9028571428571,-103.375833333333,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7530
-8.05328,-34.9489,-87.4928571428571,-89.0871428571429,-90.1228571428572,-71.27,-78.585,-90.03,-88.5633333333333,-91.602,-97.255,5,2,4,7765
-8.05361,-34.94848,-89.72,-89.8757142857143,-88.78,-80.58,-67.71,-78.3628571428571,-91.8933333333333,-92.398,-97.255,5,2,5,7694
-8.05036,-34.94756,-98.64,-93.72,-97.1385714285714,-76.02,-89.8025,-94.28,-92.3833333333333,-96.362,-98.9125,4,2,5,8747
-8.05641,-34.95072,-91.2185714285714,-91.4785714285714,-91.9266666666666,-90.72,-87.535,-82.9885714285714,-91.19,-93.64,-95.73,6,3,3,6815
-8.05207,-34.9499,-86.45,-93.8714285714286,-93.3214285714286,-72.19,-94.08,-85.45,-92.5833333333333,-95.754,-95.2225,4,2,4,8090
-8.05154,-34.95808,-87.4971428571428,-97.2328571428571,-87.6285714285714,-99.84,-99.4975,-92.3546428571428,-83.2516666666667,-98.266,-86.43,5,6,2,8385
-8.04843,-34.95076,-74.01,-80.82,-82.32,-73.76,-88.335,-87.7061904761905,-90.9166666666667,-98.012,-96.7925,2,4,5,9253
-8.04706,-34.95061,-86.4285714285714,-82.01,-88.4357142857143,-93.52,-93.6175,-91.0142857142857,-89.93,-99.034,-94.4075,2,4,5,9514
-8.04728,-34.95396,-74.62,-88.53,-79.89,-91.4053333333333,-89.8225,-91.645,-80.3111111111111,-102.828,-97.8275,2,5,4,9477
-8.05359,-34.9465,-85.99,-86.7114285714286,-85.7142857142857,-64.79,-70.9175,-76.73,-90.685,-86.816,-97.255,5,1,5,7699
-8.05197,-34.94746,-91.4014285714286,-92.5328571428571,-91.9185714285714,-48.52,-86.875,-71.96,-90.02,-97.146,-97.6,5,1,5,8154
-8.04857,-34.95084,-85.7488775510204,-87.9957142857143,-85.4817142857143,-78.26,-90.8225,-87.4161904761905,-91.375,-98.012,-96.7925,2,4,5,9166
-8.05125,-34.95213,-80.6385714285714,-91.72,-76.34,-87.53,-85.69,-90.5728571428571,-89.3316666666667,-94.98,-95.1975,4,4,3,8495
-8.04922,-34.94721,-95.7114285714286,-87.5514285714286,-93.2585714285714,-78.52,-96.4925,-103.22,-91.1566666666667,-96.518,-98.9125,4,2,6,8994
-8.05202,-34.95066,-93.58,-97.9,-89.8685714285714,-78.75,-91.3325,-87.6114285714286,-95.53,-95.396,-93.46,4,3,4,8120
-8.04909,-34.95301,-79.26,-91.08,-74.57,-91.58,-90.58,-87.6757142857143,-91.8966666666667,-99.226,-96.7675,3,4,4,9023
-8.05191,-34.94758,-92.4628571428571,-93.98,-93.4114285714286,-60.78,-78.854,-82.22,-87.9866666666667,-97.146,-97.6,5,1,5,8202
-8.05236,-34.9468,-88.3285714285714,-90.7114285714286,-89.8157142857143,-59.03,-96.11,-83.2014285714286,-93.45,-90.804,-97.6,5,1,5,7938
-8.04707,-34.95391,-73.7157142857143,-87.9414285714286,-60.64,-91.332,-85.4,-91.1521428571428,-81.25,-102.828,-95.695,2,5,4,9512
-8.05178,-34.95983,-82.08,-95.6842857142857,-87.4914285714286,-99.26,-98.2575,-93.5317857142857,-83.87,-99.194,-79.33,5,7,2,8280
-8.05129,-34.9598,-85.6514285714286,-95.7014285714286,-84.1114285714286,-107.01,-97.905,-90.9485714285714,-92.6466666666667,-99.194,-87.54,5,7,2,8480
-8.05641,-34.95509,-95.4385714285714,-97.7914285714286,-94.1414285714286,-95.29,-91.8025,-90.8414285714286,-81.495,-68.544,-94.04,6,5,1,6814
-8.05558,-34.95464,-93.15,-96.2,-94.0657142857143,-94.625,-92.7275,-90.6785714285714,-74.105,-73.56,-95.745,6,5,2,7057
-8.05242,-34.9467,-88.5514285714286,-90.9014285714286,-90.1928571428572,-58.09,-82.4825,-81.6271428571429,-90.6333333333333,-91.054,-97.255,5,1,5,7927
-8.04808,-34.94758,-99.6,-80.9414285714286,-95.2635714285714,-92.01,-97.685,-103.78,-106.07,-102.064,-94.4075,3,3,6,9358
-8.0536,-34.95964,-85.0685714285714,-101.89,-86.4314285714286,-94.4983333333333,-98.5225,-89.17,-78.955,-93.052,-76.04,6,7,1,7695
-8.05363,-34.94909,-87.7,-89.4,-90.5957142857143,-70.73,-76.305,-76.9071428571429,-82.4,-83.498,-96.72,5,2,4,7689
-8.05519,-34.95344,-86.52,-96.1385714285714,-91.9542857142857,-94.52,-88.9775,-91.2,-81.49,-81.868,-96.01,6,4,2,7330
-8.0487,-34.9505,-85.1757142857143,-85.77,-85.83,-81.7,-87.8775,-83.2871428571429,-92.815,-97.496,-96.7925,3,3,5,9110
-8.05025,-34.95047,-95.71,-98.97,-95.4642857142857,-83.88,-94.4625,-92.7185714285714,-93.315,-95.348,-98.7325,3,3,4,8766
-8.05444,-34.95618,-83.7,-98.7371428571429,-89.9028571428571,-101.7375,-101.5175,-93.71,-78.3476666666667,-81.3505714285714,-92.84,6,5,1,7505
-8.05607,-34.95065,-91.2185714285714,-89.22,-91.9266666666666,-91.34,-81.495,-80.0514285714286,-92.5433333333333,-91.63,-96.3725,6,3,3,6892
-8.05582,-34.95808,-83.45,-99.5742857142857,-86.76,-95.9383333333333,-92.8475,-90.7428571428571,-87.24,-89.988,-64.96,7,6,0,6942
-8.05137,-34.94777,-94.0242857142857,-93.7114285714286,-96.82,-73.5,-87.89,-95.71,-98.1016666666667,-98.578,-97.6,4,2,5,8456
-8.04648,-34.95372,-71.83,-87.9985714285714,-79.08,-91.8083333333333,-91.47,-90.7614285714286,-84.2116666666667,-104.266,-97.22,2,5,5,9586
-8.05046,-34.95397,-92.66,-97.97,-90.2157142857143,-98.09,-95.9525,-94.54,-87.395,-98.048,-99.05,3,5,3,8710
-8.05445,-34.95379,-89.9557142857143,-96.6671428571429,-84.84,-94.0916666666667,-88.8325,-89.9342857142857,-92.3,-86.58,-95.92,5,4,2,7502
-8.0505,-34.94758,-98.64,-91.4885714285714,-97.1385714285714,-71.71,-87.405,-92.3642857142857,-92.3833333333333,-96.362,-98.9125,4,2,5,8693
-8.05563,-34.95488,-94.6514285714286,-97.1028571428571,-94.0585714285714,-95.7616666666667,-92.275,-91.4228571428571,-77.9516666666667,-69.338,-96.66,6,5,1,7011
-8.05619,-34.9508,-91.2185714285714,-91.1371428571429,-92.2171428571429,-88.97,-85.5925,-77.8614285714286,-92.96,-88.71,-96.3725,6,3,3,6864
-8.05393,-34.94825,-92.422619047619,-90.2421428571429,-93.28,-80.58,-87.1375,-86.9109523809524,-91.3383333333333,-88.63,-97.255,5,2,5,7631
-8.04645,-34.94865,-93.7728571428571,-78.9214285714286,-105.69,-97.6,-100.9825,-97.39,-95.4916666666667,-101.288,-94.4075,2,4,6,9620
-8.05554,-34.95372,-88.4742857142857,-96.38,-92.22,-95.48,-90.36,-94.09,-77.625,-77.114,-90.945,6,4,2,7102
-8.04927,-34.95602,-77.3814285714286,-95.2228571428571,-71.95,-98.6366666666667,-91.33,-94.17,-84.49,-102.228666666667,-94.03,3,6,3,8982
-8.0509,-34.95056,-92.9142857142857,-94.1757142857143,-94.95,-86.64,-89.47,-87.0071428571429,-95.87,-95.582,-96.5925,4,3,4,8591
-8.055,-34.95926,-80.9157142857143,-100.288571428571,-78.9014285714286,-95.72,-100.225,-77.53,-81.2233333333333,-89.368,-67.54,6,7,1,7393
-8.05063,-34.95491,-76.95,-99.4125,-83.26,-99.8383333333333,-94.41375,-94.0435714285714,-83.8488888888889,-98.5686666666667,-91.08,4,5,3,8640
-8.05541,-34.95594,-89.4385714285714,-98.5685714285714,-89.9028571428571,-96.1066666666667,-90.2025,-89.4057142857143,-85.14,-65.82,-90.61,6,5,1,7210
-8.05939,-34.94673,-91.8277380952381,-87.7955844155844,-92.7115238095238,-98.06,-78.3625,-73.3282142857143,-88.59,-90.5772727272727,-95.8575,8,3,6,6627
-8.04888,-34.95441,-76.7942857142857,-96.38,-80.33,-98.8433333333333,-94.52,-92.8042857142857,-80.0516666666667,-101.172666666667,-92.6,3,5,3,9068
-8.0485,-34.94699,-99.3471428571429,-84.44,-99.2121428571428,-77.13,-98.645,-95.7244642857143,-96.5633333333333,-101.01,-96.56,3,2,6,9213
-8.04645,-34.9483,-92.8414285714286,-75.5057142857143,-93.0759523809524,-90.65,-101.66,-97.39,-95.4916666666667,-101.288,-94.4075,2,3,6,9623
-8.05621,-34.9565,-86.22,-99.1157142857143,-91.15,-100.575,-92.505,-94.3,-86.4333333333333,-77.108,-89.6,6,6,1,6858
-8.04786,-34.95412,-71.08,-84.83,-77.5403571428571,-91.65,-90.22,-91.8578571428572,-80.3211111111111,-102.828,-97.3275,2,5,4,9398
-8.05437,-34.9541,-85.91,-96.6671428571429,-83.34,-94.35,-89.27,-90.1871428571428,-94.125,-80.83,-96.55,5,4,2,7534
-8.05396,-34.94824,-92.422619047619,-90.2421428571429,-93.0646428571429,-84.58,-84.615,-90.97,-91.3383333333333,-93.248,-97.255,5,2,5,7622
-8.04672,-34.94514,-89.405,-89.3828571428571,-86.78,-87.9,-91.66,-80.8975,-88.4648333333333,-80.4833333333333,-96.92,4,3,7,9558
-8.05462,-34.95603,-92.0228571428571,-98.7371428571429,-93.52,-101.237857142857,-101.5175,-95.78,-91.81,-87.42,-91.77,6,5,1,7449
-8.05585,-34.94655,-85.42,-80.7485714285714,-86.8628571428571,-80.42,-75.05,-65.0714285714286,-86.695,-88.744,-97.255,6,2,5,6935
-8.05482,-34.95365,-91.16,-96.35,-87.89,-96.31,-90.27,-90.5185714285714,-91.71,-86.71,-99.13,5,4,2,7415
-8.04865,-34.95822,-85.9571428571428,-88.7,-72.14,-98.0933333333333,-91.83,-97.1728571428572,-86.415,-103.324,-90.71,4,7,3,9122
-8.0585,-34.94968,-92.7657142857143,-92.9457142857143,-91.8728571428571,-97.56,-80.4425,-81.9428571428572,-95.16,-83.53,-96.2325,7,4,4,6695
-8.05862,-34.94928,-91.8014285714286,-96.94,-91.8728571428571,-94.93,-89.5858333333333,-84.1771428571429,-92.23,-85.632,-95.8575,7,3,4,6682
-8.0554,-34.95049,-91.3957142857143,-91.97,-91.6666666666667,-89.59,-83.4025,-90.22,-84.57,-85.332,-96.3725,6,3,3,7222
-8.05223,-34.94791,-87.9757142857143,-88.1457142857143,-82.52,-60.52,-68.96,-77.8828571428571,-89.885,-89.898,-97.6,5,2,5,8000
-8.04842,-34.95959,-84.95,-88.2042857142857,-65.76,-90.9033333333333,-86.27,-93.4357142857143,-82.8316666666667,-106.544,-83.08,4,7,3,9254
-8.05052,-34.95385,-86.8485714285714,-95.7864285714286,-89.52,-96.15,-97.4925,-96.7657142857143,-97.45,-98.048,-98.525,3,4,3,8680
-8.05691,-34.95491,-92.84,-98.4071428571429,-91.09,-98.32,-90.55,-92.5028571428571,-87.675,-72.442,-93.22,7,5,2,6762
-8.04887,-34.95971,-75.95,-88.4828571428571,-74.2885714285714,-86.51,-91.52,-93.5971428571429,-84.0633333333333,-104.362,-81.3025,4,7,3,9069
-8.04859,-34.95966,-83.7,-89.64,-74.76,-90.9033333333333,-88.0175,-93.4357142857143,-78,-106.544,-84.08,4,7,3,9152
-8.04917,-34.95037,-79.82,-74,-86.01,-89.2,-96.3125,-92.7785714285714,-96.52,-97.346,-96.7925,3,3,5,9007
-8.05428,-34.95765,-91.2928571428571,-99.5742857142857,-90.2728571428571,-103.1225,-101.565,-95.2242857142857,-63.55,-88.874,-69.52,6,6,1,7555
-8.04933,-34.95304,-79.13,-93.51,-78.0714285714286,-93.95,-92.88,-86.9985714285714,-91.8966666666667,-96.186,-94.52,3,4,4,8969
-8.04999,-34.95371,-83.51,-95.6435714285714,-80.0657142857143,-98.98,-95.945,-95.71,-93.44,-97.054,-99.62,3,4,3,8816
-8.05547,-34.9554,-95.1414285714286,-97.3871428571429,-93.4914285714286,-98.6583333333333,-88.2125,-91.52,-75.1566666666667,-55.87,-88.65,6,5,1,7160
-8.05196,-34.94767,-91.6371428571429,-94.7085714285714,-90.7971428571429,-69.96,-76.45,-78.2128571428571,-91.0716666666667,-98.048,-97.6,5,1,5,8162
-8.04736,-34.95398,-74.35,-90.32,-75.7825,-92.552,-87.07,-91.935,-78.3566666666667,-102.828,-96.73,2,5,4,9460
-8.05419,-34.95717,-89.9357142857143,-99.4185714285714,-90.2728571428571,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-87.1275,6,6,1,7578
-8.05115,-34.95922,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-90.2742857142857,-75.45,-99.194,-76.41,5,7,2,8528
-8.056,-34.95792,-91.1057142857143,-99.2842857142857,-90.34,-95.9383333333333,-92.8475,-90.7428571428571,-89.34,-80.462,-66.85,7,6,0,6901
-8.0526,-34.95336,-85.9,-100.1,-86.8542857142857,-99.1016666666667,-100.9,-96.5828571428571,-98.395,-97.514,-95.605,4,4,2,7891
-8.05049,-34.95413,-92.15,-98.4607142857143,-94.33,-100.445,-97.775,-89.02,-88.5333333333333,-96.5766666666667,-100.835,3,5,3,8697
-8.04774,-34.94759,-95.14,-81.36,-95.0485714285714,-90.45,-98.25,-96.33,-103.746666666667,-100.936,-94.4075,3,3,6,9413
-8.05019,-34.9459,-94.59,-85.7285714285714,-94.8528571428571,-66.89,-83.9625,-85.9714285714286,-90.5383333333333,-93.39,-98.9125,4,1,6,8775
-8.05228,-34.94704,-89.4442857142857,-90.7114285714286,-90.0071428571429,-60.92,-83.3425,-84.48,-89.78,-94.476,-97.6,5,1,5,7959
-8.05583,-34.95852,-88.49,-99.5742857142857,-87.8271428571429,-95.8766666666667,-95.8825,-86.72,-87.24,-89.988,-65.91,7,7,0,6940
-8.04808,-34.94759,-90.58,-81,-93.14,-84.89,-97.685,-100.962857142857,-106.07,-102.064,-94.4075,3,3,6,9357
-8.05645,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-86.84,-88.72,-80.65,-91.6233333333333,-90.598,-95.73,6,3,3,6805
-8.05004,-34.95473,-82.9994285714286,-98.2553571428572,-87.8185714285714,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-98.2552777777778,3,5,3,8802
-8.04647,-34.94516,-90.22,-82.89,-92.2535714285714,-92.6396428571428,-90.9375,-83.1001587301587,-87.0581666666667,-78.7645,-96.92,4,3,7,9604
-8.05085,-34.95318,-89.9692857142857,-96.2457142857143,-88.58,-85.27,-90.805,-93.2771428571429,-91.1716666666667,-90.62,-97.62,4,4,3,8598
-8.04807,-34.94761,-94.08,-77.63,-95.2635714285714,-89.89,-97.685,-100.171428571429,-106.07,-102.064,-94.4075,3,3,6,9361
-8.05224,-34.94821,-85.7057142857143,-86.2314285714286,-89.5042857142857,-69.48,-82.55375,-86.49,-86.9,-91.774,-97.6,5,2,5,7978
-8.05135,-34.9515,-90.66,-90.5728571428572,-85.3128571428572,-91.53,-88.7,-91.72,-92.0083333333333,-93.176,-95.1975,4,3,4,8463
-8.0503,-34.95051,-96.4214285714286,-94.5428571428571,-97.84,-83.07,-94.4625,-90.71,-93.315,-95.348,-98.7325,3,3,4,8757
-8.04885,-34.95752,-81.7285714285714,-93.1114285714286,-76.3885714285714,-98.4933333333333,-96.8925,-94.5728571428571,-91.31,-102.228666666667,-105.13,4,6,3,9077
-8.0528,-34.95338,-100.49,-98.9328571428571,-89.7514285714286,-100.695,-100.9,-89.46,-99.515,-99.576,-97.765,4,4,2,7849
-8.05622,-34.95067,-91.2185714285714,-92.1571428571429,-91.9266666666666,-96.23,-85.845,-86.78,-92.96,-88.534,-96.3725,6,3,3,6857
-8.05242,-34.95336,-88.53,-97.8128571428571,-85.2185714285714,-98.87,-100.9,-98.69,-97.3633333333333,-97.514,-95.605,4,4,3,7926
-8.0485,-34.95283,-70.6871428571428,-73.82,-62.32,-82.07,-82.39,-87.4014285714286,-88.76,-99.226,-96.8925,2,4,4,9208
-8.056,-34.95645,-94.59,-99.1157142857143,-90.0642857142857,-99.79,-92.505,-94.3,-84.5,-78.996,-89.47,6,6,1,6902
-8.05215,-34.94828,-79.28,-86.9428571428572,-89.62,-59.53,-77.925,-84.22,-88.9766666666667,-92.284,-97.6,4,2,5,8049
-8.04884,-34.95756,-83.95,-95.4,-83.64,-98.4933333333333,-96.8925,-94.7257142857143,-89.9166666666667,-102.228666666667,-102.58,4,6,3,9078
-8.05841,-34.94997,-92.9942857142857,-92.9457142857143,-93.5628571428571,-97.7233333333333,-76.4875,-83.0957142857143,-94.0333333333333,-71.84,-96.2325,7,4,4,6704
-8.0519,-34.94661,-91.2414285714286,-92.2614285714286,-93.5557142857143,-74.22,-80.67,-86.1114285714286,-91.2083333333333,-93.27,-97.6,5,1,6,8211
-8.05595,-34.95807,-91.1057142857143,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-90.7428571428572,-87.4933333333333,-86.55,-70.1,7,6,0,6909
-8.0552,-34.95346,-86.52,-96.14,-94.59,-96.0116666666667,-90.885,-93.28,-84.8166666666667,-81.508,-96.42,6,4,2,7326
-8.05168,-34.9494,-84.33,-90.6685714285714,-90.48,-72.27,-92.03,-86.1842857142857,-91.8033333333333,-96.142,-97.7875,4,2,4,8332
-8.05094,-34.95973,-75.97,-95.0071428571429,-83.3142857142857,-99.26,-96.99,-90.2328571428571,-90.1316666666667,-102.204,-84.85,5,7,2,8580
-8.0529,-34.95388,-88.4761904761905,-96.6885714285714,-88.9332142857143,-100.793333333333,-98.6375,-88.53,-98.4983333333333,-99.518,-97.765,5,4,2,7815
-8.05335,-34.95969,-89.4242857142857,-98.2457142857143,-85.8342857142857,-100.931666666667,-98.2575,-90.6057142857143,-81.955,-93.052,-69.91,6,7,1,7753
-8.05039,-34.95963,-89.14,-97.2514285714286,-86.6428571428571,-96.0366666666667,-96.5925,-92.46,-86.8133333333333,-102.688,-87.27,5,7,2,8738
-8.05045,-34.95417,-94.02,-98.4607142857143,-94.83,-100.581666666667,-97.35,-94.3495238095238,-88.5333333333333,-96.5766666666667,-100.835,3,5,3,8715
-8.04645,-34.94644,-92.0314285714286,-87.8185714285714,-92.83875,-96.6816666666667,-103.015,-91.35,-96.39,-85.004,-94.6125,3,3,7,9627
-8.05329,-34.9597,-83.47,-98.2457142857143,-85.59,-100.931666666667,-98.2575,-90.6057142857143,-81.955,-93.052,-72.1,6,7,1,7762
