p_lat,p_lon,o_lat,o_lon,dist
-8.058293,-34.946831,-8.05805,-34.94643,0.05173016285004587
-8.051666,-34.949447,-8.05162,-34.9497,0.02834826338875051
-8.054058,-34.946507999999994,-8.05475,-34.94652,0.07654391540708508
-8.049159,-34.956421,-8.04929,-34.95595,0.05390193438969155
-8.048625999999999,-34.959655,-8.048689999999999,-34.95968,0.007595679464611007
-8.04859,-34.958281,-8.04875,-34.9579,0.045573373907627876
-8.051173,-34.953039,-8.0511,-34.95321,0.020505502779138148
-8.052449,-34.946711,-8.052439999999999,-34.94673,0.002318850738148509
-8.055003000000001,-34.95127383333333,-8.05537,-34.95073,0.07239445051712452
-8.048520333333334,-34.951527999999996,-8.04852,-34.95151,0.001984486245898565
-8.053894023809525,-34.94826199999999,-8.05381,-34.94826,0.00929531815292889
-8.046465,-34.945314499999995,-8.04648,-34.945409999999995,0.010656951367806063
-8.048683000000002,-34.950492,-8.04882,-34.950390000000006,0.018867657148055588
-8.055906,-34.9557745,-8.055480000000001,-34.9557,0.047824257693569266
-8.057835,-34.951865999999995,-8.05809,-34.95105,0.094263430607146
-8.051914,-34.946678,-8.05193,-34.946709999999996,0.0039463109192953575
-8.048323,-34.958945,-8.0482,-34.95905,0.01786090052521448
-8.047854,-34.947613999999994,-8.04782,-34.94763,0.0041533342695795165
-8.054552,-34.954316999999996,-8.05432,-34.95412,0.03361384615770641
-8.048202166666666,-34.959051,-8.0483,-34.95906,0.01086536551543381
-8.054258333333332,-34.95668166666666,-8.05428,-34.95677,0.010027389477209428
-8.055171,-34.952281,-8.05522,-34.952059999999996,0.024955975073154762
-8.047702,-34.950664999999994,-8.04765,-34.95067,0.0057773438812465695
-8.053400000000002,-34.948766,-8.05331,-34.9489,0.01781145311752796
-8.053297,-34.951924999999996,-8.05131,-34.95175,0.22059940430154437
-8.055515,-34.950585999999994,-8.055769999999999,-34.95062,0.028449931480903197
-8.050658,-34.953635,-8.05058,-34.95324,0.044387044653338065
-8.054734,-34.958130000000004,-8.05481,-34.95779,0.03840868231245849
-8.051748,-34.94647199999999,-8.051680000000001,-34.94635,0.015408003852972635
-8.048570733333333,-34.950768,-8.048630000000001,-34.9508,0.007443511664106874
-8.049417499999999,-34.953049,-8.049430000000001,-34.95305,0.0013868382730833286
-8.055548,-34.959069,-8.055639999999999,-34.959070000000004,0.010175436757689837
-8.047725000000002,-34.953848,-8.04735,-34.95398,0.04395187441867526
-8.048879999999999,-34.94707399999999,-8.048860000000001,-34.94727,0.02171803540848932
-8.059385,-34.946203999999994,-8.05955,-34.94621,0.01826033800319647
